"北京市公安局东城分局","0 ","0","1 ","291","2 ","1007","3 ","62","4 ","0","  ","0"
"北京市公安局房山分局","0 ","0","1 ","260","2 ","734","3 ","30","4 ","0","  ","0"
"北京市公安局丰台分局","0 ","0","1 ","553","2 ","1384","3 ","95","4 ","1","  ","0"
"北京市公安局公安交通管理局","0 ","0","1 ","180","2 ","813","3 ","73","4 ","2","  ","0"
"北京市公安局公安交通管理局昌平交通支队","0 ","0","1 ","109","2 ","201","3 ","3","4 ","0","  ","0"
"北京市公安局公安交通管理局朝阳交通支队","0 ","0","1 ","279","2 ","562","3 ","22","4 ","0","  ","0"
"北京市公安局公安交通管理局大兴分局交通支队","0 ","0","1 ","4","2 ","5","3 ","0","4 ","0","  ","0"
"北京市公安局公安交通管理局东城交通支队","0 ","0","1 ","173","2 ","338","3 ","24","4 ","1","  ","0"
"北京市公安局公安交通管理局房山交通支队","0 ","0","1 ","120","2 ","211","3 ","2","4 ","0","  ","0"
"北京市公安局公安交通管理局丰台交通支队","0 ","0","1 ","173","2 ","277","3 ","10","4 ","0","  ","0"
"北京市公安局公安交通管理局海淀交通支队","0 ","0","1 ","160","2 ","494","3 ","23","4 ","1","  ","0"
"北京市公安局公安交通管理局怀柔交通支队","0 ","0","1 ","40","2 ","88","3 ","0","4 ","0","  ","0"
"北京市公安局公安交通管理局开发区交通大队","0 ","0","1 ","18","2 ","50","3 ","0","4 ","0","  ","0"
"北京市公安局公安交通管理局石景山交通支队","0 ","0","1 ","63","2 ","122","3 ","10","4 ","0","  ","0"
"北京市公安局公安交通管理局通州交通支队","0 ","0","1 ","123","2 ","167","3 ","4","4 ","0","  ","0"
"北京市公安局公安交通管理局西城交通支队","0 ","0","1 ","141","2 ","359","3 ","30","4 ","1","  ","0"
"北京市公安局公共交通安全保卫分局","0 ","0","1 ","19","2 ","136","3 ","17","4 ","1","  ","0"
"北京市公安局轨道建设安全保卫分局","0 ","0","1 ","4","2 ","26","3 ","5","4 ","0","  ","0"
"北京市公安局海淀分局","0 ","0","1 ","617","2 ","2103","3 ","79","4 ","0","  ","0"
"北京市公安局怀柔分局","0 ","0","1 ","103","2 ","427","3 ","10","4 ","0","  ","0"
"北京市公安局监所管理总队","0 ","0","1 ","68","2 ","146","3 ","8","4 ","0","  ","0"
"北京市公安局禁毒总队","0 ","0","1 ","5","2 ","35","3 ","8","4 ","0","  ","0"
"北京市公安局经济技术开发区分局","0 ","0","1 ","13","2 ","69","3 ","5","4 ","0","  ","0"
"北京市公安局门头沟分局","0 ","0","1 ","184","2 ","432","3 ","16","4 ","1","  ","0"
"北京市公安局密云分局","0 ","0","1 ","108","2 ","344","3 ","7","4 ","0","  ","0"
"北京市公安局内部单位保卫局","0 ","0","1 ","55","2 ","143","3 ","15","4 ","0","  ","0"
"北京市公安局平谷分局","0 ","0","1 ","203","2 ","645","3 ","11","4 ","0","  ","0"
"北京市公安局平谷分局交通支队","0 ","0","1 ","31","2 ","61","3 ","0","4 ","0","  ","0"
"北京市公安局强制治疗管理处","0 ","0","1 ","30","2 ","281","3 ","22","4 ","1","  ","0"
"北京市公安局清河分局","0 ","0","1 ","10","2 ","27","3 ","5","4 ","0","  ","0"
"北京市公安局人口管理总队","0 ","0","1 ","6","2 ","59","3 ","6","4 ","1","  ","0"
"北京市公安局石景山分局","0 ","0","1 ","190","2 ","757","3 ","52","4 ","0","  ","0"
"北京市公安局顺义分局","0 ","0","1 ","262","2 ","1689","3 ","48","4 ","1","  ","0"
"北京市公安局天安门地区分局","0 ","0","1 ","30","2 ","90","3 ","6","4 ","0","  ","0"
"北京市公安局通州分局","0 ","0","1 ","282","2 ","940","3 ","48","4 ","2","  ","0"
"北京市公安局网络安全保卫总队","0 ","0","1 ","7","2 ","300","3 ","68","4 ","0","  ","0"
"北京市公安局西城分局","0 ","0","1 ","591","2 ","1403","3 ","105","4 ","3","  ","0"
"北京市公安局西站分局","0 ","0","1 ","15","2 ","68","3 ","4","4 ","0","  ","0"
"北京市公安局消防局","0 ","0","1 ","4","2 ","53","3 ","7","4 ","0","  ","0"
"北京市公安局治安管理总队","0 ","0","1 ","53","2 ","173","3 ","31","4 ","0","  ","0"
"北京市规划委员会","0 ","0","1 ","2","2 ","42","3 ","22","4 ","2","  ","0"
"北京市规划委员会昌平分局","0 ","0","1 ","0","2 ","10","3 ","3","4 ","0","  ","0"
"北京市规划委员会朝阳分局","0 ","0","1 ","0","2 ","9","3 ","1","4 ","0","  ","0"
"北京市规划委员会大兴分局","0 ","0","1 ","0","2 ","5","3 ","9","4 ","0","  ","0"
"北京市规划委员会东城分局","0 ","0","1 ","0","2 ","4","3 ","4","4 ","0","  ","0"
"北京市规划委员会房山分局","0 ","0","1 ","1","2 ","4","3 ","3","4 ","0","  ","0"
"北京市规划委员会丰台分局","0 ","0","1 ","0","2 ","5","3 ","1","4 ","0","  ","0"
"北京市规划委员会海淀分局","0 ","0","1 ","1","2 ","8","3 ","1","4 ","0","  ","0"
"北京市规划委员会怀柔分局","0 ","0","1 ","1","2 ","6","3 ","1","4 ","0","  ","0"
"北京市规划委员会经济技术开发区分局","0 ","0","1 ","0","2 ","2","3 ","0","4 ","0","  ","0"
"北京市规划委员会门头沟分局","0 ","0","1 ","0","2 ","4","3 ","2","4 ","0","  ","0"
"北京市规划委员会密云分局","0 ","0","1 ","0","2 ","6","3 ","1","4 ","0","  ","0"
"北京市规划委员会平谷分局","0 ","0","1 ","0","2 ","7","3 ","0","4 ","0","  ","0"
"北京市规划委员会石景山分局","0 ","0","1 ","0","2 ","2","3 ","0","4 ","0","  ","0"
"北京市规划委员会顺义分局","0 ","0","1 ","0","2 ","10","3 ","0","4 ","0","  ","0"
"北京市规划委员会通州分局","0 ","1","1 ","1","2 ","3","3 ","0","4 ","0","  ","0"
"北京市规划委员会西城分局","0 ","0","1 ","1","2 ","9","3 ","2","4 ","0","  ","0"
"北京市规划委员会延庆分局","0 ","0","1 ","3","2 ","3","3 ","0","4 ","0","  ","0"
"北京市国防动员委员会交通战备办公室","0 ","0","1 ","1","2 ","6","3 ","4","4 ","0","  ","0"
"北京市国家保密局","0 ","0","1 ","0","2 ","22","3 ","39","4 ","1","  ","0"
"北京市国家税务局","0 ","0","1 ","0","2 ","3","3 ","0","4 ","0","  ","0"
"北京市国土资源局","0 ","1","1 ","9","2 ","42","3 ","19","4 ","0","  ","0"
"北京市国土资源局昌平分局","0 ","3","1 ","28","2 ","11","3 ","2","4 ","0","  ","0"
"北京市国土资源局朝阳分局","0 ","0","1 ","8","2 ","21","3 ","3","4 ","0","  ","0"
"北京市国土资源局大兴分局","0 ","3","1 ","5","2 ","23","3 ","0","4 ","0","  ","0"
"北京市国土资源局东城分局","0 ","0","1 ","0","2 ","3","3 ","0","4 ","0","  ","0"
"北京市国土资源局房山分局","0 ","0","1 ","38","2 ","48","3 ","5","4 ","0","  ","0"
"北京市国土资源局丰台分局","0 ","0","1 ","2","2 ","27","3 ","3","4 ","0","  ","0"
"北京市国土资源局海淀分局","0 ","0","1 ","2","2 ","26","3 ","4","4 ","0","  ","0"
"北京市国土资源局怀柔分局","0 ","0","1 ","3","2 ","53","3 ","1","4 ","1","  ","0"
"北京市国土资源局门头沟区分局","0 ","0","1 ","0","2 ","35","3 ","4","4 ","1","  ","0"
"北京市国土资源局密云分局","0 ","0","1 ","13","2 ","26","3 ","1","4 ","0","  ","0"
"北京市国土资源局平谷分局","0 ","0","1 ","7","2 ","53","3 ","0","4 ","0","  ","0"
"北京市国土资源局石景山分局","0 ","0","1 ","4","2 ","12","3 ","2","4 ","0","  ","0"
"北京市国土资源局顺义分局","0 ","0","1 ","3","2 ","27","3 ","3","4 ","0","  ","0"
"北京市国土资源局通州分局","0 ","3","1 ","1","2 ","20","3 ","2","4 ","0","  ","0"
"北京市国土资源局西城分局","0 ","0","1 ","0","2 ","2","3 ","1","4 ","0","  ","0"
"北京市国土资源局延庆分局","0 ","0","1 ","11","2 ","68","3 ","4","4 ","0","  ","0"
"北京市海淀区安全生产监督管理局","0 ","0","1 ","3","2 ","36","3 ","4","4 ","0","  ","0"
"北京市海淀区财政局","0 ","0","1 ","2","2 ","16","3 ","8","4 ","0","  ","0"
"北京市海淀区城市管理综合行政执法监察局","0 ","0","1 ","222","2 ","438","3 ","103","4 ","0","  ","0"
"北京市海淀区档案局","0 ","0","1 ","0","2 ","9","3 ","0","4 ","0","  ","0"
"北京市海淀区地方税务局","0 ","0","1 ","51","2 ","491","3 ","52","4 ","5","  ","0"
"北京市海淀区地震局","0 ","0","1 ","1","2 ","8","3 ","2","4 ","0","  ","0"
"北京市海淀区发展和改革委员会","0 ","0","1 ","2","2 ","69","3 ","41","4 ","2","  ","0"
"北京市海淀区房屋管理局","0 ","0","1 ","0","2 ","110","3 ","63","4 ","0","  ","0"
"北京市海淀区房屋征收办公室","0 ","0","1 ","0","2 ","0","3 ","1","4 ","0","  ","0"
"北京市海淀区国家保密局","0 ","0","1 ","0","2 ","7","3 ","2","4 ","0","  ","0"
"北京市海淀区环境保护局","0 ","0","1 ","18","2 ","59","3 ","14","4 ","0","  ","0"
"北京市海淀区机构编制委员会办公室","0 ","0","1 ","0","2 ","1","3 ","1","4 ","0","  ","0"
"北京市海淀区教育委员会","0 ","0","1 ","2","2 ","31","3 ","26","4 ","0","  ","0"
"北京市海淀区科学技术委员会","0 ","0","1 ","0","2 ","8","3 ","4","4 ","2","  ","0"
"北京市海淀区旅游发展委员会","0 ","0","1 ","1","2 ","26","3 ","3","4 ","0","  ","0"
"北京市海淀区民防局","0 ","0","1 ","6","2 ","46","3 ","7","4 ","0","  ","0"
"北京市海淀区民政局","0 ","0","1 ","0","2 ","52","3 ","3","4 ","0","  ","0"
"北京市海淀区农村工作委员会","0 ","3","1 ","13","2 ","61","3 ","19","4 ","0","  ","0"
"北京市海淀区气象局","0 ","0","1 ","0","2 ","6","3 ","2","4 ","0","  ","0"
"北京市海淀区人力资源和社会保障局","0 ","0","1 ","4","2 ","45","3 ","6","4 ","0","  ","0"
"北京市海淀区人民政府","0 ","0","1 ","4","2 ","27","3 ","3","4 ","0","  ","0"
"北京市海淀区人民政府法制办公室","0 ","0","1 ","0","2 ","18","3 ","4","4 ","1","  ","0"
"北京市海淀区人民政府民族宗教侨务办公室","0 ","0","1 ","0","2 ","7","3 ","1","4 ","0","  ","0"
"北京市海淀区商务委员会","0 ","0","1 ","1","2 ","14","3 ","2","4 ","0","  ","0"
"北京市海淀区审计局","0 ","1","1 ","3","2 ","39","3 ","13","4 ","0","  ","0"
"北京市海淀区食品药品监督管理局","0 ","0","1 ","15","2 ","157","3 ","78","4 ","4","  ","0"
"北京市海淀区市政市容管理委员会","0 ","0","1 ","0","2 ","26","3 ","0","4 ","0","  ","0"
"北京市海淀区水务局","0 ","0","1 ","8","2 ","36","3 ","10","4 ","0","  ","0"
"北京市海淀区司法局","0 ","0","1 ","1","2 ","52","3 ","20","4 ","0","  ","0"
"北京市海淀区体育局","0 ","0","1 ","1","2 ","8","3 ","0","4 ","0","  ","0"
"北京市海淀区统计局","0 ","0","1 ","18","2 ","146","3 ","41","4 ","2","  ","0"
"北京市海淀区卫生和计划生育委员会","0 ","0","1 ","6","2 ","97","3 ","62","4 ","4","  ","0"
"北京市海淀区文化委员会","0 ","0","1 ","1","2 ","22","3 ","2","4 ","0","  ","0"
"北京市海淀区消防支队","0 ","0","1 ","2","2 ","69","3 ","8","4 ","0","  ","0"
"北京市海淀区烟草专卖局","0 ","0","1 ","23","2 ","40","3 ","11","4 ","0","  ","0"
"北京市海淀区园林绿化局","0 ","0","1 ","2","2 ","25","3 ","5","4 ","0","  ","0"
"北京市海淀区质量技术监督局","0 ","0","1 ","2","2 ","42","3 ","20","4 ","0","  ","0"
"北京市海淀区住房和城乡建设委员会","0 ","0","1 ","6","2 ","126","3 ","58","4 ","0","  ","0"
"北京市互联网信息办公室","0 ","0","1 ","0","2 ","3","3 ","17","4 ","5","  ","0"
"北京市怀柔区安全生产监督管理局","0 ","0","1 ","2","2 ","32","3 ","5","4 ","0","  ","0"
"北京市怀柔区财政局","0 ","0","1 ","6","2 ","90","3 ","8","4 ","1","  ","0"
"北京市怀柔区城市管理委员会","0 ","0","1 ","7","2 ","46","3 ","2","4 ","0","  ","0"
"北京市怀柔区城市管理综合行政执法监察局","0 ","0","1 ","10","2 ","142","3 ","18","4 ","0","  ","0"
"北京市怀柔区档案局","0 ","0","1 ","0","2 ","14","3 ","1","4 ","0","  ","0"
"北京市怀柔区地方税务局","0 ","0","1 ","21","2 ","192","3 ","22","4 ","0","  ","0"
"北京市怀柔区地震局","0 ","0","1 ","0","2 ","8","3 ","0","4 ","0","  ","0"
"北京市怀柔区发展和改革委员会","0 ","0","1 ","3","2 ","23","3 ","3","4 ","0","  ","0"
"北京市怀柔区公安消防支队","0 ","0","1 ","0","2 ","18","3 ","1","4 ","0","  ","0"
"北京市怀柔区国家保密局","0 ","0","1 ","1","2 ","5","3 ","0","4 ","0","  ","0"
"北京市怀柔区环境保护局","0 ","0","1 ","20","2 ","49","3 ","11","4 ","1","  ","0"
"北京市怀柔区机构编制委员会办公室","0 ","0","1 ","0","2 ","5","3 ","1","4 ","0","  ","0"
"北京市怀柔区交通局","0 ","0","1 ","7","2 ","80","3 ","7","4 ","0","  ","0"
"北京市怀柔区教育委员会","0 ","0","1 ","0","2 ","21","3 ","3","4 ","0","  ","0"
"北京市怀柔区经济和信息化委员会","0 ","0","1 ","0","2 ","3","3 ","0","4 ","0","  ","0"
"北京市怀柔区科学技术委员会","0 ","0","1 ","1","2 ","7","3 ","0","4 ","1","  ","0"
"北京市怀柔区旅游发展委员会","0 ","0","1 ","1","2 ","14","3 ","1","4 ","0","  ","0"
"北京市怀柔区民防局","0 ","0","1 ","0","2 ","9","3 ","0","4 ","0","  ","0"
"北京市怀柔区民政局","0 ","0","1 ","9","2 ","43","3 ","5","4 ","0","  ","0"
"北京市怀柔区民族宗教事务办公室","0 ","0","1 ","0","2 ","8","3 ","0","4 ","0","  ","0"
"北京市怀柔区农村工作委员会","0 ","0","1 ","0","2 ","1","3 ","0","4 ","0","  ","0"
"北京市怀柔区农业局","0 ","0","1 ","72","2 ","75","3 ","9","4 ","0","  ","0"
"北京市怀柔区气象局","0 ","0","1 ","3","2 ","5","3 ","0","4 ","1","  ","0"
"北京市怀柔区人力资源和社会保障局","0 ","0","1 ","6","2 ","92","3 ","12","4 ","0","  ","0"
"北京市怀柔区人民政府","0 ","0","1 ","5","2 ","21","3 ","3","4 ","0","  ","0"
"北京市怀柔区人民政府法制办公室","0 ","0","1 ","0","2 ","13","3 ","2","4 ","0","  ","0"
"北京市怀柔区商务委员会","0 ","0","1 ","1","2 ","31","3 ","4","4 ","0","  ","0"
"北京市怀柔区审计局","0 ","1","1 ","4","2 ","44","3 ","4","4 ","0","  ","0"
"北京市怀柔区食品药品监督管理局","0 ","0","1 ","11","2 ","82","3 ","5","4 ","0","  ","0"
"北京市怀柔区水务局","0 ","0","1 ","32","2 ","111","3 ","6","4 ","0","  ","0"
"北京市怀柔区司法局","0 ","0","1 ","0","2 ","57","3 ","7","4 ","0","  ","0"
"北京市怀柔区体育局","0 ","0","1 ","0","2 ","6","3 ","1","4 ","0","  ","0"
"北京市怀柔区统计局","0 ","0","1 ","4","2 ","86","3 ","19","4 ","0","  ","0"
"北京市怀柔区卫生和计划生育委员会","0 ","0","1 ","7","2 ","49","3 ","6","4 ","0","  ","0"
"北京市怀柔区文化委员会","0 ","0","1 ","1","2 ","13","3 ","3","4 ","0","  ","0"
"北京市怀柔区烟草专卖局","0 ","0","1 ","3","2 ","22","3 ","2","4 ","0","  ","0"
"北京市怀柔区园林绿化局","0 ","0","1 ","32","2 ","76","3 ","9","4 ","0","  ","0"
"北京市怀柔区质量技术监督局","0 ","0","1 ","2","2 ","21","3 ","9","4 ","0","  ","0"
"北京市怀柔区住房和城乡建设委员会","0 ","0","1 ","5","2 ","109","3 ","11","4 ","0","  ","0"
"北京市环境保护局","0 ","0","1 ","6","2 ","118","3 ","57","4 ","2","  ","0"
"北京市机构编制委员会办公室","0 ","0","1 ","0","2 ","1","3 ","9","4 ","0","  ","0"
"北京市交通委员会","0 ","0","1 ","1","2 ","55","3 ","63","4 ","3","  ","0"
"北京市交通委员会路政局","0 ","0","1 ","51","2 ","105","3 ","39","4 ","3","  ","0"
"北京市交通委员会路政局昌平公路分局","0 ","0","1 ","6","2 ","47","3 ","12","4 ","0","  ","0"
"北京市交通委员会路政局大兴公路分局","0 ","0","1 ","5","2 ","45","3 ","0","4 ","0","  ","0"
"北京市交通委员会路政局房山公路分局","0 ","0","1 ","8","2 ","69","3 ","19","4 ","1","  ","0"
"北京市交通委员会路政局怀柔公路分局","0 ","0","1 ","5","2 ","51","3 ","5","4 ","0","  ","0"
"北京市交通委员会路政局门头沟公路分局","0 ","0","1 ","10","2 ","23","3 ","11","4 ","0","  ","0"
"北京市交通委员会路政局密云公路分局","0 ","0","1 ","32","2 ","56","3 ","1","4 ","0","  ","0"
"北京市交通委员会路政局平谷公路分局","0 ","1","1 ","8","2 ","38","3 ","4","4 ","0","  ","0"
"北京市交通委员会路政局顺义公路分局","0 ","0","1 ","14","2 ","47","3 ","16","4 ","0","  ","0"
"北京市交通委员会路政局通州公路分局","0 ","0","1 ","13","2 ","23","3 ","11","4 ","1","  ","0"
"北京市交通委员会路政局延庆公路分局","0 ","0","1 ","17","2 ","26","3 ","6","4 ","0","  ","0"
"北京市交通委员会运输管理局","0 ","2","1 ","71","2 ","301","3 ","101","4 ","1","  ","0"
"北京市交通执法总队","0 ","0","1 ","30","2 ","398","3 ","47","4 ","0","  ","0"
"北京市教育委员会","0 ","0","1 ","2","2 ","46","3 ","90","4 ","11","  ","0"
"北京市金融工作局","0 ","0","1 ","0","2 ","5","3 ","8","4 ","0","  ","0"
"北京市经济和信息化委员会","0 ","0","1 ","3","2 ","52","3 ","58","4 ","2","  ","0"
"北京市经济技术开发区公安消防支队","0 ","0","1 ","0","2 ","19","3 ","2","4 ","0","  ","0"
"北京市科学技术委员会","0 ","0","1 ","1","2 ","18","3 ","39","4 ","11","  ","0"
"北京市粮食局","0 ","0","1 ","0","2 ","34","3 ","13","4 ","0","  ","0"
"北京市旅游发展委员会","0 ","0","1 ","7","2 ","36","3 ","17","4 ","1","  ","0"
"北京市门头沟区爱国卫生运动委员会办公室","0 ","0","1 ","0","2 ","3","3 ","0","4 ","0","  ","0"
"北京市门头沟区安全生产监督管理局","0 ","0","1 ","0","2 ","36","3 ","1","4 ","0","  ","0"
"北京市门头沟区财政局","0 ","0","1 ","2","2 ","71","3 ","8","4 ","0","  ","0"
"北京市门头沟区城市管理综合行政执法监察局","0 ","0","1 ","14","2 ","134","3 ","5","4 ","0","  ","0"
"北京市门头沟区档案局","0 ","0","1 ","0","2 ","4","3 ","1","4 ","0","  ","0"
"北京市门头沟区地方税务局","0 ","0","1 ","30","2 ","170","3 ","27","4 ","0","  ","0"
"北京市门头沟区地震局","0 ","0","1 ","0","2 ","2","3 ","2","4 ","0","  ","0"
"北京市门头沟区发展和改革委员会","0 ","0","1 ","2","2 ","25","3 ","5","4 ","1","  ","0"
"北京市门头沟区公安消防支队","0 ","0","1 ","1","2 ","15","3 ","9","4 ","0","  ","0"
"北京市门头沟区国家保密局","0 ","0","1 ","0","2 ","2","3 ","0","4 ","0","  ","0"
"北京市门头沟区环境保护局","0 ","0","1 ","1","2 ","49","3 ","3","4 ","0","  ","0"
"北京市门头沟区机构编制委员会办公室","0 ","0","1 ","0","2 ","1","3 ","10","4 ","0","  ","0"
"北京市门头沟区交通局","0 ","0","1 ","30","2 ","56","3 ","11","4 ","0","  ","0"
"北京市门头沟区教育委员会","0 ","0","1 ","0","2 ","9","3 ","1","4 ","0","  ","0"
"北京市门头沟区经济和信息化委员会","0 ","0","1 ","0","2 ","2","3 ","1","4 ","0","  ","0"
"北京市门头沟区科学技术委员会","0 ","0","1 ","2","2 ","2","3 ","0","4 ","0","  ","0"
"北京市门头沟区旅游发展委员会","0 ","0","1 ","0","2 ","6","3 ","3","4 ","0","  ","0"
"北京市门头沟区民防局","0 ","0","1 ","1","2 ","17","3 ","0","4 ","0","  ","0"
"北京市门头沟区民政局","0 ","0","1 ","3","2 ","52","3 ","4","4 ","0","  ","0"
"北京市门头沟区民族宗教侨务办公室","0 ","0","1 ","0","2 ","3","3 ","1","4 ","0","  ","0"
"北京市门头沟区农业局","0 ","0","1 ","8","2 ","27","3 ","3","4 ","0","  ","0"
"北京市门头沟区气象局","0 ","0","1 ","1","2 ","3","3 ","2","4 ","0","  ","0"
"北京市门头沟区人力资源和社会保障局","0 ","0","1 ","2","2 ","19","3 ","2","4 ","0","  ","0"
"北京市门头沟区人民政府","0 ","0","1 ","6","2 ","113","3 ","30","4 ","0","  ","0"
"北京市门头沟区人民政府法制办公室","0 ","0","1 ","0","2 ","11","3 ","3","4 ","0","  ","0"
"北京市门头沟区商务委员会","0 ","0","1 ","0","2 ","9","3 ","3","4 ","0","  ","0"
"北京市门头沟区审计局","0 ","0","1 ","1","2 ","21","3 ","7","4 ","0","  ","0"
"北京市门头沟区食品药品监督管理局","0 ","0","1 ","8","2 ","35","3 ","7","4 ","2","  ","0"
"北京市门头沟区市政市容管理委员会","0 ","0","1 ","0","2 ","23","3 ","4","4 ","0","  ","0"
"北京市门头沟区水务局","0 ","0","1 ","11","2 ","44","3 ","9","4 ","0","  ","0"
"北京市门头沟区司法局","0 ","0","1 ","0","2 ","17","3 ","8","4 ","0","  ","0"
"北京市门头沟区体育局","0 ","0","1 ","0","2 ","15","3 ","1","4 ","0","  ","0"
"北京市门头沟区统计局","0 ","1","1 ","5","2 ","55","3 ","22","4 ","0","  ","0"
"北京市门头沟区卫生和计划生育委员会","0 ","0","1 ","2","2 ","42","3 ","7","4 ","0","  ","0"
"北京市门头沟区文化委员会","0 ","0","1 ","3","2 ","8","3 ","6","4 ","0","  ","0"
"北京市门头沟区烟草专卖局","0 ","0","1 ","4","2 ","14","3 ","1","4 ","0","  ","0"
"北京市门头沟区园林绿化局","0 ","1","1 ","23","2 ","62","3 ","7","4 ","0","  ","0"
"北京市门头沟区质量技术监督局","0 ","0","1 ","3","2 ","27","3 ","3","4 ","0","  ","0"
"北京市门头沟区住房和城乡建设委员会","0 ","0","1 ","8","2 ","83","3 ","9","4 ","0","  ","0"
"北京市密云区安全生产监督管理局","0 ","0","1 ","4","2 ","36","3 ","0","4 ","0","  ","0"
"北京市密云区财政局","0 ","0","1 ","25","2 ","218","3 ","66","4 ","0","  ","0"
"北京市密云区城市管理综合行政执法监察局","0 ","0","1 ","21","2 ","168","3 ","2","4 ","0","  ","0"
"北京市密云区档案局","0 ","0","1 ","0","2 ","22","3 ","0","4 ","0","  ","0"
"北京市密云区地方税务局","0 ","0","1 ","40","2 ","187","3 ","19","4 ","0","  ","0"
"北京市密云区地震局","0 ","0","1 ","0","2 ","3","3 ","0","4 ","0","  ","0"
"北京市密云区发展和改革委员会","0 ","0","1 ","5","2 ","16","3 ","11","4 ","0","  ","0"
"北京市密云区公安局交通大队","0 ","0","1 ","40","2 ","76","3 ","0","4 ","0","  ","0"
"北京市密云区公安消防支队","0 ","0","1 ","2","2 ","9","3 ","1","4 ","0","  ","0"
"北京市密云区国家保密局","0 ","0","1 ","0","2 ","4","3 ","0","4 ","0","  ","0"
"北京市密云区环境保护局","0 ","0","1 ","4","2 ","48","3 ","0","4 ","0","  ","0"
"北京市密云区机构编制委员会办公室","0 ","0","1 ","0","2 ","2","3 ","3","4 ","0","  ","0"
"北京市密云区交通局","0 ","0","1 ","40","2 ","114","3 ","1","4 ","0","  ","0"
"北京市密云区教育委员会","0 ","0","1 ","8","2 ","70","3 ","3","4 ","0","  ","0"
"北京市密云区经济和信息化委员会","0 ","0","1 ","0","2 ","3","3 ","1","4 ","0","  ","0"
"北京市密云区科学技术委员会","0 ","0","1 ","1","2 ","4","3 ","0","4 ","0","  ","0"
"北京市密云区旅游发展委员会","0 ","0","1 ","1","2 ","19","3 ","0","4 ","0","  ","0"
"北京市密云区民防局","0 ","0","1 ","1","2 ","19","3 ","2","4 ","0","  ","0"
"北京市密云区民政局","0 ","3","1 ","8","2 ","54","3 ","2","4 ","0","  ","0"
"北京市密云区民族宗教侨务办公室","0 ","0","1 ","1","2 ","3","3 ","0","4 ","0","  ","0"
"北京市密云区农业局","0 ","0","1 ","65","2 ","138","3 ","9","4 ","0","  ","0"
"北京市密云区气象局","0 ","0","1 ","0","2 ","8","3 ","0","4 ","0","  ","0"
"北京市密云区人力资源和社会保障局","0 ","0","1 ","13","2 ","48","3 ","12","4 ","0","  ","0"
"北京市密云区人民政府","0 ","0","1 ","33","2 ","51","3 ","3","4 ","0","  ","0"
"北京市密云区人民政府法制办公室","0 ","0","1 ","0","2 ","11","3 ","4","4 ","0","  ","0"
"北京市密云区商务委员会","0 ","0","1 ","8","2 ","37","3 ","2","4 ","0","  ","0"
"北京市密云区审计局","0 ","0","1 ","11","2 ","36","3 ","7","4 ","0","  ","0"
"北京市密云区食品药品监督管理局","0 ","0","1 ","11","2 ","72","3 ","13","4 ","0","  ","0"
"北京市密云区市政市容管理委员会","0 ","0","1 ","1","2 ","30","3 ","1","4 ","0","  ","0"
"北京市密云区水务局","0 ","0","1 ","22","2 ","87","3 ","11","4 ","0","  ","0"
"北京市密云区司法局","0 ","0","1 ","2","2 ","17","3 ","1","4 ","0","  ","0"
"北京市密云区体育局","0 ","0","1 ","4","2 ","6","3 ","1","4 ","0","  ","0"
"北京市密云区统计局","0 ","0","1 ","29","2 ","113","3 ","12","4 ","0","  ","0"
"北京市密云区卫生和计划生育委员会","0 ","0","1 ","21","2 ","58","3 ","7","4 ","0","  ","0"
"北京市密云区文化委员会","0 ","0","1 ","3","2 ","9","3 ","1","4 ","0","  ","0"
"北京市密云区烟草专卖局","0 ","0","1 ","2","2 ","24","3 ","1","4 ","0","  ","0"
"北京市密云区园林绿化局","0 ","0","1 ","26","2 ","106","3 ","4","4 ","0","  ","0"
"北京市密云区知识产权局","0 ","0","1 ","0","2 ","1","3 ","0","4 ","0","  ","0"
"北京市密云区质量技术监督局","0 ","0","1 ","3","2 ","20","3 ","3","4 ","0","  ","0"
"北京市密云区住房和城乡建设委员会","0 ","0","1 ","21","2 ","95","3 ","6","4 ","0","  ","0"
"北京市民防局","0 ","0","1 ","2","2 ","119","3 ","28","4 ","0","  ","0"
"北京市民政局","0 ","0","1 ","2","2 ","123","3 ","79","4 ","0","  ","0"
"北京市民族事务委员会","0 ","0","1 ","0","2 ","19","3 ","11","4 ","0","  ","0"
"北京市南水北调工程执法大队","0 ","0","1 ","1","2 ","12","3 ","3","4 ","0","  ","0"
"北京市农业局","0 ","0","1 ","30","2 ","229","3 ","147","4 ","8","  ","0"
"北京市平谷区安全生产监督管理局","0 ","0","1 ","2","2 ","34","3 ","0","4 ","0","  ","0"
"北京市平谷区财政局","0 ","0","1 ","4","2 ","9","3 ","1","4 ","0","  ","0"
"北京市平谷区城市管理综合行政执法监察局","0 ","0","1 ","13","2 ","155","3 ","15","4 ","0","  ","0"
"北京市平谷区档案局","0 ","0","1 ","0","2 ","4","3 ","1","4 ","0","  ","0"
"北京市平谷区地方税务局","0 ","0","1 ","37","2 ","167","3 ","16","4 ","0","  ","0"
"北京市平谷区地震局","0 ","0","1 ","2","2 ","8","3 ","0","4 ","0","  ","0"
"北京市平谷区发展和改革委员会","0 ","0","1 ","6","2 ","14","3 ","4","4 ","0","  ","0"
"北京市平谷区公安消防支队","0 ","0","1 ","2","2 ","17","3 ","0","4 ","0","  ","0"
"北京市平谷区国家保密局","0 ","0","1 ","1","2 ","1","3 ","0","4 ","0","  ","0"
